nome_arquivo,classe,roi_entropia_1,roi_entropia_2,roi_entropia_4,roi_entropia_8,roi_homogeneidade_1,roi_homogeneidade_2,roi_homogeneidade_4,roi_homogeneidade_8,lbp_entropia_1,lbp_entropia_2,lbp_entropia_4,lbp_entropia_8,lbp_energia_1,lbp_energia_2,lbp_energia_4,lbp_energia_8
ROI_01_0.png,0,33.767090530951364,34.42178225524219,34.618545368271725,34.1915466310549,0.09281631238446579,0.07212319021757305,0.05785732307666555,0.06122415994705975,17.877653573574776,17.87788071375703,17.91083131619982,17.86060489485461,0.12101939863435843,0.1162192696079418,0.11348366201167041,0.11469483886860407
ROI_01_1.png,0,34.92651691091922,35.4616874737985,35.60434803993714,35.25377738488913,0.08898598623679115,0.07007328868080213,0.04868336695478233,0.04831140790425274,17.726482201903828,17.746334663920017,17.695155191005384,17.701486654262908,0.12749681498844212,0.12103206097061593,0.11898380178862389,0.11922837928550124
ROI_01_2.png,0,33.89346922059434,34.25547052112137,34.32326203514552,34.30950413924972,0.0918934445939451,0.0759360745470879,0.05560144183559117,0.04622618085890241,17.58353397851022,17.599061053277065,17.60195054100776,17.537252187861537,0.12847940551957251,0.12311228900320897,0.1191448454125868,0.12012299746554181
ROI_01_3.png,0,34.506944156360724,35.01360429307288,35.18002269220643,34.79746775812901,0.08698037541537684,0.06814353318681564,0.05321193937970256,0.050000647393702365,17.648618898148772,17.713338225900053,17.767809241214163,17.68916306236192,0.12829028890041919,0.12050610050531452,0.11579671053157385,0.11846350632882335
ROI_01_4.png,0,34.79010299446876,35.14978975991767,35.198150222036595,34.928586984032094,0.07857039853480327,0.05764980008582252,0.04682206537177479,0.049084242388199105,17.668685307717872,17.714100489963922,17.745432889963137,17.716728363353944,0.12877875197606173,0.12156676780887518,0.11822711769242407,0.11813542787550514
ROI_01_5.png,0,33.230803045836495,33.81017832922335,33.7596093505873,33.34981905444023,0.09920126138950047,0.07573855207786596,0.055699360221129125,0.06491617773037253,17.673454909770566,17.70087355385134,17.720671492522996,17.649057562123538,0.12630582278039712,0.12118572898443745,0.1178338262269491,0.11958826115671257
ROI_01_6.png,0,34.294430291026984,34.85393448924802,35.0763032122045,34.53268144189768,0.09173188506142921,0.0696742061439105,0.053762818242594754,0.053619619480489704,17.493100999052352,17.51643301354512,17.48466062126067,17.48564837425586,0.13303677305876652,0.12668465329043824,0.12201266188109727,0.12334644742975358
ROI_01_7.png,0,34.38241656785425,34.76896557025578,34.80382380533904,34.53370973846244,0.08620931060895157,0.07046626153064282,0.04988889733592189,0.053665073467734865,17.633377423396254,17.675776988203236,17.682673743280034,17.666247848488883,0.12677209026383643,0.12050386912795727,0.1187672429112846,0.11806303204038734
ROI_01_8.png,0,33.8132815165402,34.35639471273618,34.40326321178656,34.1576503207093,0.09076527481244039,0.07245417645461068,0.06334660530178268,0.05649246956689848,17.555838803526264,17.63041319166285,17.657050386439778,17.649086917382153,0.12822574268022402,0.12217421426466896,0.11810658087175607,0.11911293230076303
ROI_01_9.png,0,34.074962684819496,34.46730088536732,34.38430377349152,34.36745974226109,0.09012231232308789,0.07286401856452959,0.05784530134622101,0.053147819294600565,17.853732333253948,17.864172694446843,17.92997853483954,17.789255390875745,0.1208381015389015,0.11637092122558337,0.11403917682401267,0.11621597707043499
ROI_02_0.png,0,34.68479776892422,35.16954726937518,35.32583923445309,34.85113658241466,0.08946774438144037,0.06408178117064432,0.05755687066824901,0.05357186288285279,17.9965819801488,18.016030082483105,18.020378034919347,18.042919724886247,0.11836267360130488,0.11431089001130207,0.11191099190627027,0.11193765928139943
ROI_02_1.png,0,35.554590918573574,36.019222008285396,36.07133720625325,35.35023720667426,0.09051386174035113,0.06598253092492523,0.05204310405965496,0.05116925265634454,17.586859880450174,17.60405199658441,17.616272072694244,17.64662225676203,0.1256722753485504,0.12085290272312131,0.11801549032423231,0.11876340954578708
ROI_02_2.png,0,35.53560626719453,36.06617356816579,36.10777933920391,35.63728111671971,0.08094266062532873,0.06336990735327296,0.050939898608574494,0.049537056844386064,17.819257191710815,17.896308439353323,17.881746281863823,17.90763304822527,0.12081064119400706,0.11618911501344584,0.11479274071569247,0.11496235969236615
ROI_02_3.png,0,35.210398590977604,35.686440443406916,35.99095566348757,35.46828993545345,0.0956110976990813,0.06932660274873235,0.04978100162350241,0.04815966525493948,17.751561985061368,17.773245267479357,17.75141292053776,17.712634874434453,0.12562605499620008,0.1195554621600982,0.11808230911680735,0.11968338541057558
ROI_02_4.png,0,34.890261035937854,35.3290887296047,35.33268920402974,34.81274506093499,0.08188975334933628,0.06451373287367616,0.0585935858031119,0.050864619229004565,17.698078778127417,17.732698976960773,17.7086894228212,17.786291634202957,0.1251891610621887,0.12036225101799791,0.11735104964064416,0.11649134067605917
ROI_02_5.png,0,35.70500484976026,36.21469179302267,36.4198417779963,35.83840669822209,0.08316607055211087,0.06453316781652299,0.04980682604272192,0.052476823334518696,17.692092264377212,17.715273312642157,17.767340012217513,17.788934065528437,0.1265217314882966,0.12051539272294089,0.11719105978035281,0.11697402220477965
ROI_02_6.png,0,36.223602590704395,36.714801313405346,36.802346018302096,36.224048641804345,0.06858427681418212,0.0537840055810341,0.04704503229148034,0.04430361580116037,17.341456269391788,17.378941780110218,17.389029643830767,17.318082548942762,0.1355034298243889,0.1284213171222657,0.1239743879411422,0.12634223175732628
ROI_02_7.png,0,35.44508331855189,36.094119613197535,36.19940784756045,35.60124622704003,0.08755696915875058,0.06746546410574826,0.04243571159386766,0.05112094120292529,17.229155210769093,17.26839425400447,17.24483750712989,17.31147289096852,0.13507389186059726,0.13049616196355862,0.1271262234578667,0.12574409237017375
ROI_02_8.png,0,36.24962796140962,36.7303263865657,36.89861796891815,36.18576716490335,0.0856777502707965,0.06808923689880288,0.0463118154223543,0.04791547545767364,17.59622227826801,17.643521943764295,17.656427897007248,17.663004434687085,0.1274566921175969,0.1229712967972903,0.12103045558810485,0.11982588779292327
ROI_02_9.png,0,33.871665977328604,34.49343902959016,34.59419708428442,34.34360463303828,0.09844918596192817,0.07306583945840885,0.06031010363455502,0.06178927416548011,17.701435010594487,17.724272354430976,17.792565552465927,17.74967969311144,0.12282354861753228,0.11813954906133932,0.11564252495152857,0.1162548268930736
ROI_03_0.png,0,35.86640402234213,36.359072364065014,36.531321720766236,36.1090980138728,0.08187605426145911,0.061516224459699724,0.049874978254759866,0.05349575793425938,17.613174927050483,17.597640141423856,17.571694441474964,17.57006470870757,0.12650057504799656,0.12367076310100601,0.12180911165983943,0.12252673654930687
ROI_03_1.png,0,36.01265754922894,36.647272148714286,36.85693802389698,36.19492442975392,0.0809197737000443,0.06218892320267816,0.043635832541589155,0.039825901508521847,17.611946148557653,17.63074686492583,17.606744646762873,17.66429800645614,0.1258869612687261,0.12212109457769858,0.12127505118326867,0.11857763400243228
ROI_03_2.png,0,35.223731897368445,35.8623985622981,36.162944670314,35.84511098578993,0.09164153639662617,0.06958200820091488,0.04684523172904698,0.044559443485660745,17.711923794401397,17.771028523203988,17.78643650630182,17.741535802362097,0.12217285426580654,0.11827802229694788,0.11618386431980449,0.1179184772295995
ROI_03_3.png,0,34.65354709402377,35.26005393334642,35.62710007477594,35.3544596688785,0.09073408690814869,0.07161709385400583,0.057451899382917504,0.05448942820855841,17.93019045308887,17.968698019029848,17.953807432876882,17.96354090639375,0.11744198279236136,0.11363586518976164,0.11398314036718857,0.11283810625408695
ROI_03_4.png,0,35.28839352295611,35.82380174678461,36.10302568329507,35.88290494873464,0.08695495683772538,0.07093861398226858,0.05117125319809422,0.05000250891249049,17.660221068949934,17.668578122013745,17.68161893163602,17.638934144411618,0.12452434590832329,0.12072688767353179,0.11873851740497482,0.12036426801012687
ROI_03_5.png,0,34.791904377847644,35.35269353517882,35.65014305959315,35.569471878128205,0.09464628906737052,0.06988012824050421,0.05418210486243457,0.04983569978193876,17.815527048407557,17.856476698726905,17.837269214771833,17.720881537461032,0.119108837598081,0.11552404471146008,0.11498814324639889,0.11816662735289155
ROI_03_6.png,0,36.06234174769732,36.4494138764664,36.63324568901443,36.27375498834135,0.08770650360367648,0.06763016447366967,0.045240847918190025,0.045934301793174495,17.790988855392847,17.798771286049963,17.780187668731827,17.686783650912435,0.12444550600661083,0.1192891033579489,0.11562477422903036,0.1194706964226975
ROI_03_7.png,0,34.49403894400091,35.11172005509161,35.554978988272985,35.34552595433191,0.09953961836839215,0.07496307098344117,0.05049055326742528,0.05699718085579371,17.866970322657124,17.857074093934457,17.88090092370922,17.806986901867973,0.12098348487513882,0.11642015309536281,0.11423943507803702,0.1160687666657967
ROI_03_8.png,0,35.69918693347513,36.28492152930808,36.427262424593984,35.95675636208106,0.08065913546320408,0.0689420498284256,0.05040580091570766,0.05164624170964049,17.73876187071528,17.80723240973037,17.806733777172155,17.77110380301447,0.12340022754068966,0.11822509750389704,0.11575914808540667,0.11713672541451389
ROI_03_9.png,0,34.54188335971769,35.053544218963935,35.45157182895906,35.00038252836776,0.09632500265153364,0.07694744014168615,0.05009021320654203,0.05463310417840354,17.830064583665767,17.832544089598645,17.898537324792795,17.821578810479192,0.11845331131475911,0.11564606002747099,0.11398927006161513,0.11530079592609555
ROI_04_0.png,0,34.78878152023692,35.287512271058354,35.45529360305161,34.85335533081911,0.09373784176821102,0.07790362314442782,0.05642272579450664,0.055492325555623404,17.87665747376738,17.88031917371364,17.951292473740224,17.905642859776826,0.1196591417412427,0.11525258793656878,0.1129448635074462,0.11375193217958499
ROI_04_1.png,0,34.5584031673484,35.06646115253388,35.13512143442019,34.75928255132829,0.08995533987731885,0.07189445037461492,0.06028089315327842,0.046726802217387314,17.986284734379026,17.98124169730175,17.990903466256555,17.92947129707302,0.11774356606275053,0.11377333452004931,0.11230357789632561,0.11394886622046324
ROI_04_2.png,0,34.5215740854026,35.00820945973817,35.28713061675088,34.6070370830618,0.08696582408392037,0.06851950716186411,0.051328890644247234,0.05661946920688581,17.8786711796416,17.910767558004924,17.91919193014561,17.882079077532477,0.11934815842225015,0.11489391025492382,0.11424658653305655,0.11586820737195835
ROI_04_3.png,0,34.92837959965865,35.64577742642669,35.93537980181904,35.520278348061986,0.09724614431705719,0.07591948165585508,0.05391577946864044,0.05648172716502564,17.999861186990568,17.99913901927806,17.990804041186998,17.94542601281321,0.11668600127536871,0.11299666091254593,0.11263442282859663,0.11351500284169694
ROI_04_4.png,0,34.94376757263732,35.48115382997142,35.45532183283946,35.00767407707541,0.08881951196970847,0.07312273489894186,0.046638677723319456,0.05182078374991813,17.975996412473794,17.9864058432227,17.975617922168755,18.00696068789777,0.11742531720128196,0.1137163163895665,0.11276622560225837,0.11236734184304342
ROI_04_5.png,0,34.8096039627872,35.29713946327933,35.41754749183267,35.11003172441712,0.09062605842704388,0.07095381547522364,0.05258759829844256,0.05464917831115431,18.006097292437193,18.009260391504217,18.01327033049829,18.045168355125078,0.11569831355926927,0.11320127263688018,0.11156793722309952,0.11224788050473833
ROI_04_6.png,0,34.91019028986054,35.53278140482591,35.58809064683302,34.961572565956224,0.08632856419084478,0.06791827440716691,0.054844069765568125,0.059840750062458384,17.956946797541324,17.990177331941286,18.033197886526644,18.05381346161369,0.11747084617192521,0.11340115460404489,0.11126623185433832,0.11195283004004247
ROI_04_7.png,0,35.185028949024826,35.809182072352705,35.80788668033222,35.329956115105766,0.09256345973976036,0.07089322498939929,0.055671638479337635,0.052184837513415266,17.888012401885952,17.877902254217155,17.895134934440303,17.867096713933503,0.1174750083908701,0.11587123024333584,0.1148402490185047,0.11582687142284805
ROI_04_8.png,0,35.141301743870066,35.71014775357222,35.96303196384636,35.362238836952464,0.09185417072819235,0.0722487684688434,0.05430924941777083,0.053659679324497146,17.983726550608264,18.01159754428231,18.04841926868141,17.975238467211796,0.11863660708159447,0.11481919046551219,0.11087104715112303,0.11389933832711668
ROI_04_9.png,0,35.091176125448484,35.78346342695317,36.17753794274623,35.78371620569742,0.09071366586172491,0.07612593051077143,0.05514822876760425,0.048310083173345904,17.91433242430517,17.94538666608366,17.956097048725656,17.893469813883033,0.11995372345182827,0.11532238846522319,0.11269255659202876,0.11363051094858376
ROI_05_0.png,0,36.00062599149945,36.38374479607049,36.42592181483332,35.94655542641506,0.081634762207262,0.063105438657412,0.044044400940192276,0.043432858770134614,17.76601383742342,17.80169826142227,17.81106534946314,17.7888432256579,0.12391079972214741,0.11950877282859335,0.11615227562358955,0.1165768684951343
ROI_05_1.png,0,35.144589355527806,35.66557761318561,35.7851981234279,35.36445842588909,0.08578411471169503,0.06226141692306556,0.04323545177869542,0.04527677571807633,17.779604903064104,17.806605315692032,17.742109179362405,17.755271655263794,0.12398288820243072,0.11905211164354614,0.1164651798102512,0.1173220682396457
ROI_05_2.png,0,35.584208444042254,36.05949923117187,36.06198789698225,35.46558279218988,0.08110120435321799,0.06477821033228201,0.05594877146279748,0.04848947538322011,17.900316171595,17.88231949345367,17.878765457966125,17.848512736181682,0.12072713068397449,0.11682008840933224,0.11519077767267433,0.1152268352301528
ROI_05_3.png,0,34.563544591620015,34.935705556339634,35.02308459867587,34.63461819410713,0.09535324849246525,0.07248356547217759,0.05761820280780772,0.05566102729864427,17.638914012182664,17.65158734680418,17.646475529901515,17.65148482709474,0.12738419620908215,0.12062338151182289,0.11787980913966406,0.1179250652407022
ROI_05_4.png,0,35.28016708528636,35.784147614396495,35.929620687957296,35.53820327320141,0.08900384524845023,0.07152823223329387,0.048480482660612,0.05469288045446445,17.946028738144804,17.95377758713498,17.901753272237364,17.91129759087484,0.11878629080130382,0.11416081420257689,0.11463814195863864,0.11523291590022053
ROI_05_5.png,0,35.3058277201266,35.78114779354499,36.00846232513499,35.575428579075314,0.08987771200046742,0.07214312462730307,0.04836446199026768,0.05759573992668071,17.913185845231453,17.913356768602295,17.940498803967262,17.920770067027824,0.11882483960255905,0.11495707405931474,0.11330562853250503,0.11464270620207163
ROI_05_6.png,0,34.44904887025529,34.89847707551085,34.95272026368952,34.40220779585186,0.09611630421425384,0.07695329308071772,0.0605174877855998,0.058923220533929795,17.940925926547127,17.959181009318076,17.995149983895907,17.981787345913588,0.11861966912562077,0.11392636226710422,0.11204235613329926,0.11283794146455628
ROI_05_7.png,0,33.71074428987719,34.18588039106142,34.12187398785266,33.721041824492794,0.1066970682408045,0.07502468306092461,0.05689526414021909,0.06317146897968352,17.773874753070267,17.80669054450531,17.788770319688155,17.81845349873327,0.1233953405814217,0.11719268677863663,0.11507108735982459,0.11556318277529004
ROI_05_8.png,0,33.82955653867866,34.29627381032566,34.30111010733422,33.736435842598304,0.09073298060409672,0.07068085298403995,0.06256650809919032,0.060424616832728914,17.819836401158707,17.864937153692946,17.88259766073106,17.857043745801327,0.12107408289932413,0.11638708829608592,0.11414992632886857,0.11495653540521955
ROI_05_9.png,0,33.784977107405375,34.33440626797088,34.42328912063974,33.94544234717453,0.10270202700212669,0.0849205400273992,0.058304397289582977,0.05382785424789738,18.01828965802801,18.007474498928357,18.043049819758757,18.073103309833687,0.11674131697296229,0.11346728343062266,0.11079591654493531,0.11164286420185537
ROI_06_0.png,0,32.48786499025439,32.90319529013068,33.06693347995341,32.550711477106695,0.10376296234779268,0.0761060729329284,0.0728887123871027,0.07102452203289086,17.314312365482,17.34524238801023,17.349625438305743,17.39691039467138,0.13920173074377784,0.13106153717750868,0.1244160312513884,0.12312582449233234
ROI_06_1.png,0,32.17444611204181,32.79173921575894,32.970560042241324,32.482796173292705,0.10887247628355709,0.08799724455457433,0.07027287251219469,0.07548354340535547,17.62219634494429,17.650587893515365,17.647413634922334,17.688106140464992,0.13166519455253578,0.12418883158317029,0.11901243258702529,0.11815076766884379
ROI_06_2.png,0,32.36491512698569,32.979155059904926,33.088472441646026,32.7926135237521,0.11280868988355111,0.0877458509265126,0.0673060092194162,0.06684619046925845,17.103194341915916,17.145099757860667,17.161969896746175,17.098399234419645,0.14594610142071443,0.13697117436945777,0.12883885889678126,0.12890904525900457
ROI_06_3.png,0,33.103600418129275,33.617138280600074,33.78520762339725,33.4534646717289,0.11144104761481852,0.08358046676714825,0.06235820580195119,0.054759333832507556,17.385153351410498,17.435078017923107,17.41287883292871,17.35753359943999,0.13702224661441942,0.12885792496632067,0.12217812443592424,0.12485201630101744
ROI_06_4.png,0,33.13078091883323,33.619651546825644,33.68182708079097,33.26548265897811,0.1064519699742039,0.07712787879200561,0.05322664499595424,0.061237100249695885,17.38627054649543,17.410359712351138,17.421725153558747,17.383503891107416,0.13641079364944392,0.12864397059826405,0.12273637658209435,0.12496339845494833
ROI_06_5.png,0,32.501926246075584,33.0214649418549,33.38417534803095,32.77938006036547,0.11173967071420637,0.09063391340402897,0.06610158528982832,0.06937535928817645,17.552343354971605,17.5655304768673,17.552928148823177,17.581992496710154,0.13301740868139406,0.12501461250880486,0.12158429550068554,0.12109874662901572
ROI_06_6.png,0,32.654322623194865,33.2395606089344,33.27894535520527,32.94336540765082,0.11280427323411217,0.08033325194967325,0.0645476815349469,0.06640037401073735,17.39627060684444,17.423912860400943,17.423327115916575,17.46397691502628,0.13319357661542594,0.12748435192588642,0.12324283775401516,0.12287474235630269
ROI_06_7.png,0,31.738192793463888,32.33026893620712,32.49125982981282,32.17491344641395,0.12331437400197072,0.09432615001918578,0.07517627673501275,0.07761357743764924,17.334907651102906,17.379326205250393,17.360829307767883,17.40110543966365,0.1373430297363844,0.12896479335351269,0.12525336773691292,0.12430599775654774
ROI_06_8.png,0,32.08182326420085,32.59171046570641,32.57329774442696,32.08053737812076,0.11522409568814998,0.08676601999087413,0.07323123839339162,0.0800681639823981,17.696035449110862,17.750466961111613,17.80552030093658,17.795032234010442,0.12753053156621844,0.1200583245241452,0.11622260241858237,0.11675690277440626
ROI_06_9.png,0,33.11341968861594,33.589696520907836,33.63844017984105,33.13013518104635,0.08905722416552352,0.07414175794243778,0.06036518034845501,0.06273020936483478,17.3516974030235,17.3833243185506,17.448033010236394,17.421953789529688,0.13574598951298045,0.12847830044747383,0.1232445730697621,0.1235823435741584
ROI_07_0.png,0,33.915001475176055,34.39073597513414,34.661762541185034,34.34637856489852,0.10157467301625474,0.07920432289782987,0.06389524136017885,0.05286134993340803,17.63477990194975,17.658076324546528,17.61495427128808,17.61497920100138,0.1245335774974555,0.12001651650669856,0.11843587172754477,0.11958780962961871
ROI_07_1.png,0,33.80595294535925,34.22091937842289,34.29200581890871,33.72082831199973,0.10457100977472134,0.08214574373646359,0.059960175920122157,0.060154174988749975,17.593415208922742,17.60752712538899,17.72172501208395,17.76814725026238,0.12933010374698842,0.12318163147185084,0.11828295510272088,0.11686660522724236
ROI_07_2.png,0,33.26946356737009,33.834651957792005,34.19122178599049,33.821421706539425,0.11332917940660904,0.08705029501191744,0.07115437277472726,0.060882616713598146,17.595482600769337,17.641160895666044,17.62462745497956,17.624751553169656,0.12574977689206132,0.12075738486434334,0.11823317843894945,0.118278990194404
ROI_07_3.png,0,32.07024518982654,32.68582646179672,32.84086823524648,32.52348347615645,0.11395025149160384,0.09556696027695227,0.06963934025677164,0.07769104068159972,17.711658766563176,17.746240724785945,17.690764901212596,17.717389954563046,0.12625217456934665,0.11982555896514027,0.11654009581493886,0.11643810293848114
ROI_07_4.png,0,33.31794763994806,33.734361327197746,33.787476920534964,33.41036411021953,0.10032332009262403,0.08144040693184113,0.07167802811039631,0.06459957459480742,17.84693772437599,17.895316127972254,17.9022203684576,17.881971388597194,0.1256839002259481,0.1187587144981947,0.11426427694293852,0.11509690465351186
ROI_07_5.png,0,31.948581716809652,32.395765868049395,32.55778679993093,32.26307627571255,0.11580758302742099,0.09283501288789534,0.0805580161175416,0.07335652088123244,17.80021789121333,17.801213358228836,17.846244009731247,17.821022083918354,0.12549424022552566,0.12020068385998241,0.11536128766725445,0.11521197578481082
ROI_07_6.png,0,31.770826493883558,32.31364464219913,32.6457766391656,32.20438216248424,0.1183991432156182,0.09059040205756994,0.070479998304212,0.07180576766509848,17.444476515173903,17.446833503173497,17.441659269642308,17.446128384593294,0.1308898589841025,0.12560537409024353,0.12133357196857832,0.12169998389812706
ROI_07_7.png,0,32.82106429264935,33.29697838592366,33.46703725868631,33.32170521913682,0.12144778739982777,0.0946782174216398,0.07184356786145109,0.06773613496426806,17.714639705971642,17.73152511602461,17.726387640049502,17.752065667636746,0.1271954329557365,0.12162998951446423,0.11735449348773365,0.11737035563759995
ROI_07_8.png,0,33.39194393805479,34.0245310765425,34.11726265990619,33.99048005261941,0.11734455294636817,0.09171532911616828,0.0655079024386072,0.060868475954016524,17.691045956171834,17.71064381743068,17.746723399913847,17.759160809946152,0.12434974377855933,0.11891276358022601,0.11722660217809519,0.11683726231065343
ROI_07_9.png,0,32.84672694028425,33.46689748890419,33.77092203057961,33.23060652938561,0.10900257323599208,0.08716841730446095,0.060813464808703775,0.0724229450107221,18.02335456655113,18.022530514849116,18.053841817027475,18.04861669142942,0.11884117182265172,0.11413008613410458,0.11149627343779328,0.11214600185967197
ROI_08_0.png,0,34.76138832624977,35.350852352754266,35.281315843205654,34.82634881076547,0.08143258068602868,0.05888368908403224,0.03835215146278438,0.05585691482642627,17.67244939396132,17.716524785019015,17.759868893962683,17.747719122170032,0.12462156131304084,0.11849075157534714,0.11621895324570967,0.11724188107636993
ROI_08_1.png,0,34.643660387409234,35.21844632628578,35.20533298103289,34.79048748965354,0.09020456392056936,0.06897799147417044,0.04997080905784786,0.050939690604978195,17.342340430519858,17.342454644684395,17.29533557792664,17.30968694194388,0.13428233847853704,0.12870442924152675,0.12455047991372721,0.12477820367664108
ROI_08_2.png,0,34.4616924758873,34.99040705362844,35.340425858777536,34.73090068746847,0.08851989182125997,0.07405528370657255,0.04815618345654655,0.04871343980437826,17.56600476785201,17.628135773855593,17.611707201525384,17.63706726558323,0.12977171635554016,0.12325293207690008,0.11887617979530818,0.11949963395089586
ROI_08_3.png,0,34.30485977003044,34.79270508282891,34.71805421325591,34.312301096775165,0.08729855129331587,0.06047778940000885,0.0539903020169696,0.05546475836305524,17.431750699019886,17.44619089018471,17.488489435446787,17.48100398366942,0.1330668438732765,0.12519483452505564,0.12089460980820749,0.1217960701073444
ROI_08_4.png,0,34.17726316025497,34.68726870673947,34.82938811771262,34.451687986436376,0.1006981223587525,0.07478812222228645,0.05953603768026604,0.05809161491370213,17.480091095681367,17.48670553861233,17.567651118538453,17.552807454261927,0.13250648271093377,0.12469735631410578,0.119844500759972,0.1206614804999039
ROI_08_5.png,0,34.39152173227628,34.97819371926201,34.88820281799367,34.58639120098099,0.09459173197666619,0.0676665850135956,0.05694449189374633,0.05603050378816282,17.662068653760898,17.68273776451084,17.687858111295117,17.742221090686208,0.12892978913707406,0.12166973404342091,0.11708108526675484,0.11693694459577882
ROI_08_6.png,0,35.02912058940368,35.600312412376155,35.759041062306395,35.14006344231547,0.0946770501078791,0.0730786507641341,0.05510611049728739,0.05168268569819443,17.5552144497471,17.569842824441274,17.551420961578174,17.56324292122183,0.13022447393372602,0.12328812092929647,0.1195160481312368,0.1196652334869897
ROI_08_7.png,0,34.54406134000129,35.25473484836851,35.49151240052308,35.11298696374664,0.0990132595234266,0.07153525356020904,0.05223186562154807,0.04807937317506493,17.43745608976812,17.466961287518856,17.473869688401656,17.529275679472317,0.13597765904418047,0.12787386970885564,0.12226625949524376,0.12149281911679853
ROI_08_8.png,0,35.13065585594933,35.69909432125895,35.98350339035147,35.71085922791668,0.09904407360480952,0.07413377644627375,0.06201050204641341,0.049342551146138704,17.27062992883882,17.323402649875817,17.314928684406397,17.229367478111183,0.13975417105759935,0.13034739230073739,0.12460076214066468,0.12613240911629983
ROI_08_9.png,0,34.89429187430936,35.46866341922207,35.817655217902484,35.34018633047204,0.10157956440355148,0.07637245426065621,0.05975042569174812,0.04670009327150726,17.25268984606149,17.28451730097291,17.300352434918853,17.25246214363063,0.13837985942338624,0.13024697690803055,0.12476267740320629,0.12555448635529973
ROI_09_0.png,0,33.39871071875501,34.005070790403344,34.19631676387033,33.85555640019485,0.10449231616582845,0.07987152892073805,0.06657547309958049,0.059463084783254114,17.76250119834375,17.831824523782693,17.86041407016835,17.777824879457295,0.12736283439216212,0.1200278998867357,0.11512171036372901,0.11689733908021246
ROI_09_1.png,0,32.4487369491091,33.08840378172633,33.19056136563011,33.03451313763896,0.1250209632506208,0.08776695020057895,0.0763725705603847,0.06549397536989643,17.898290414902835,17.91376807131405,17.926243178170044,17.961567068977924,0.12196187930282161,0.11599985361356534,0.11393899809333799,0.11360371797470989
